area,price
0.8571428571428572,0.6403940886699506
0.6095238095238096,0.6403940886699506
0.6285714285714286,0.6394088669950739
0.5714285714285714,0.6354679802955665
0.6285714285714286,0.6305418719211822
0.5238095238095238,0.6305418719211822
0.5238095238095238,0.625615763546798
0.6047619047619048,0.625615763546798
0.4285714285714286,0.6206896551724137
0.5190476190476191,0.6206896551724137
0.6114285714285714,0.6157635467980296
0.3085714285714286,0.6133004926108374
0.63,0.6108374384236452
0.6285714285714286,0.6108374384236452
0.7973333333333333,0.6108374384236452
0.4095238095238095,0.6098522167487685
0.9161904761904762,0.6098522167487685
0.6476190476190476,0.6009852216748768
0.761904761904762,0.6009852216748768
0.6571428571428571,0.6009852216748768
0.3523809523809524,0.5911330049261083
0.6114285714285714,0.5911330049261083
0.6685714285714286,0.5911330049261083
0.6228571428571429,0.5911330049261083
0.6886666666666666,0.5911330049261083
0.5956190476190476,0.5911330049261083
0.6971428571428572,0.5911330049261083
0.6214285714285714,0.5911330049261083
0.6819047619047619,0.5812807881773399
0.6190476190476191,0.5812807881773399
0.5238095238095238,0.580295566502463
0.45714285714285713,0.5793103448275863
0.555047619047619,0.5714285714285714
0.49523809523809526,0.5714285714285714
0.45714285714285713,0.5714285714285714
0.6666666666666666,0.5704433497536945
0.5714285714285714,0.5665024630541873
0.5142857142857143,0.5615763546798029
0.4419047619047619,0.5615763546798029
0.4761904761904762,0.5615763546798029
0.6057142857142858,0.5615763546798029
0.5523809523809524,0.5615763546798029
0.6342857142857143,0.5492610837438423
1.0,0.541871921182266
0.45714285714285713,0.541871921182266
0.44761904761904764,0.541871921182266
0.4761904761904762,0.541871921182266
0.5238095238095238,0.541871921182266
0.6057142857142858,0.541871921182266
0.6285714285714286,0.541871921182266
0.48914285714285716,0.541871921182266
0.41904761904761906,0.5369458128078817
0.5142857142857143,0.5369458128078817
0.3142857142857143,0.5320197044334976
0.3476190476190476,0.5320197044334976
0.580952380952381,0.5320197044334976
0.6571428571428571,0.5310344827586206
0.2682857142857143,0.5270935960591132
0.76,0.5270935960591132
0.3,0.5221674876847291
0.5914285714285714,0.5221674876847291
0.580952380952381,0.5221674876847291
0.6285714285714286,0.5221674876847291
0.65,0.5172413793103448
0.6390476190476191,0.5123152709359606
0.6142857142857143,0.5113300492610837
0.7428571428571429,0.5024630541871922
0.4380952380952381,0.4975369458128079
0.40571428571428575,0.49261083743842365
0.6228571428571429,0.49261083743842365
0.5238095238095238,0.49261083743842365
0.978,0.49261083743842365
0.8,0.49261083743842365
0.5047619047619047,0.49261083743842365
0.3619047619047619,0.49261083743842365
0.9333333333333333,0.49261083743842365
0.8114285714285715,0.49261083743842365
0.5761904761904763,0.49162561576354674
0.6747619047619048,0.48965517241379314
0.3028571428571429,0.4876847290640394
0.4285714285714286,0.4876847290640394
0.6857142857142857,0.4876847290640394
0.32476190476190475,0.47783251231527096
0.76,0.47783251231527096
0.2857142857142857,0.47290640394088673
0.580952380952381,0.47290640394088673
0.5447619047619048,0.4679802955665025
0.33714285714285713,0.46305418719211827
0.7238095238095238,0.46305418719211827
0.6285714285714286,0.46305418719211827
0.45714285714285713,0.46206896551724136
0.7761904761904762,0.45812807881773393
0.42,0.4532019704433497
0.732,0.4532019704433497
0.26666666666666666,0.4512315270935961
0.5664761904761905,0.44827586206896547
0.4,0.44433497536945815
0.4304761904761905,0.44334975369458124
0.39,0.44334975369458124
0.3923809523809524,0.44334975369458124
0.5142857142857143,0.44334975369458124
0.4542857142857143,0.44334975369458124
0.6,0.44334975369458124
0.5523809523809524,0.44334975369458124
0.2857142857142857,0.44334975369458124
0.28285714285714286,0.44334975369458124
0.64,0.44334975369458124
0.44247619047619047,0.44334975369458124
0.32571428571428573,0.44236453201970444
0.4757142857142857,0.44236453201970444
0.4142857142857143,0.438423645320197
0.3961904761904762,0.4334975369458128
0.5752380952380952,0.4334975369458128
0.6535238095238095,0.4334975369458128
0.4585714285714286,0.4334975369458128
0.6666666666666666,0.42857142857142855
0.7714285714285715,0.42857142857142855
0.32571428571428573,0.42463054187192123
0.8729523809523809,0.4236453201970443
0.602,0.4236453201970443
0.9752380952380952,0.4236453201970443
0.6133333333333334,0.4226600985221675
0.4923809523809524,0.41379310344827586
0.5714285714285714,0.41379310344827586
0.3457142857142857,0.41379310344827586
0.9206666666666667,0.41379310344827586
0.5142857142857143,0.41379310344827586
0.4114285714285714,0.41379310344827586
0.3566666666666667,0.4088669950738916
0.3961904761904762,0.4039408866995074
0.36952380952380953,0.4039408866995074
0.540952380952381,0.4039408866995074
0.2733333333333333,0.4039408866995074
0.47714285714285715,0.4039408866995074
0.42952380952380953,0.4029556650246306
0.380952380952381,0.39901477832512317
0.3657142857142857,0.39901477832512317
0.3580952380952381,0.39408866995073893
0.3466666666666667,0.39408866995073893
0.24285714285714285,0.39408866995073893
0.5066666666666667,0.39408866995073893
0.5104761904761905,0.39408866995073893
0.3352380952380952,0.39408866995073893
0.8,0.39408866995073893
0.3904761904761905,0.393103448275862
0.47523809523809524,0.393103448275862
0.3342857142857143,0.3891625615763547
0.32857142857142857,0.3891625615763547
0.939047619047619,0.3891625615763547
0.3352380952380952,0.3891625615763547
0.42952380952380953,0.3842364532019705
0.5604761904761905,0.3842364532019705
0.380952380952381,0.3842364532019705
0.7857142857142857,0.3842364532019705
0.38476190476190475,0.3842364532019705
0.6057142857142858,0.38325123152709356
0.30114285714285716,0.38325123152709356
0.3342857142857143,0.38325123152709356
0.35714285714285715,0.37931034482758624
0.3779047619047619,0.374384236453202
0.4666666666666667,0.374384236453202
0.2742857142857143,0.3733990147783251
0.46476190476190476,0.3733990147783251
0.4685714285714286,0.3733990147783251
0.4714285714285714,0.3704433497536946
0.37142857142857144,0.3694581280788178
0.4285714285714286,0.36453201970443344
0.18142857142857144,0.36453201970443344
0.3880952380952381,0.36453201970443344
0.3333333333333333,0.36453201970443344
0.6142857142857143,0.36453201970443344
0.384,0.3615763546798029
0.41904761904761906,0.3596059113300492
0.9866666666666667,0.3596059113300492
0.3238095238095238,0.3556650246305419
0.6057142857142858,0.354679802955665
0.4285714285714286,0.354679802955665
0.20714285714285716,0.354679802955665
0.41523809523809524,0.354679802955665
0.74,0.354679802955665
0.6333333333333333,0.34975369458128075
0.26542857142857146,0.34975369458128075
0.5238095238095238,0.3448275862068965
0.48000000000000004,0.3448275862068965
0.5571428571428572,0.3448275862068965
0.24857142857142858,0.3448275862068965
0.28123809523809523,0.3448275862068965
0.26161904761904764,0.3448275862068965
0.42,0.3448275862068965
0.380952380952381,0.3448275862068965
0.22142857142857145,0.3448275862068965
0.4380952380952381,0.3448275862068965
0.3466666666666667,0.3448275862068965
0.5523809523809524,0.3448275862068965
0.6666666666666666,0.3448275862068965
0.3884761904761905,0.3448275862068965
0.3352380952380952,0.3448275862068965
0.2042857142857143,0.3448275862068965
0.4285714285714286,0.3448275862068965
0.7857142857142857,0.3438423645320197
0.32857142857142857,0.3438423645320197
0.46095238095238095,0.3399014778325123
0.38857142857142857,0.3399014778325123
0.38533333333333336,0.3399014778325123
0.44114285714285717,0.33497536945812806
0.5700000000000001,0.33497536945812806
0.5771428571428572,0.33399014778325126
0.34285714285714286,0.3305418719211823
0.3504761904761905,0.33004926108374383
0.38476190476190475,0.33004926108374383
0.5333333333333333,0.33004926108374383
0.5619047619047619,0.3251231527093596
0.4754285714285714,0.3251231527093596
0.41333333333333333,0.3251231527093596
0.2857142857142857,0.3251231527093596
0.4114285714285714,0.3251231527093596
0.3457142857142857,0.32019704433497537
0.32952380952380955,0.32019704433497537
0.5142857142857143,0.32019704433497537
0.4285714285714286,0.3177339901477833
0.32952380952380955,0.3177339901477833
0.3904761904761905,0.31527093596059114
0.6171428571428572,0.31527093596059114
0.4285714285714286,0.31527093596059114
0.37714285714285717,0.31527093596059114
0.38571428571428573,0.31527093596059114
0.6914285714285714,0.3054187192118227
0.5238095238095238,0.3054187192118227
0.2857142857142857,0.3054187192118227
0.31333333333333335,0.3054187192118227
0.36342857142857143,0.3054187192118227
0.7695238095238095,0.3054187192118227
0.2042857142857143,0.3054187192118227
0.36,0.30049261083743845
0.3028571428571429,0.30049261083743845
0.5047619047619047,0.2955665024630542
0.3028571428571429,0.2955665024630542
0.6811428571428572,0.2955665024630542
0.38857142857142857,0.2955665024630542
0.3666666666666667,0.2955665024630542
0.1919047619047619,0.2955665024630542
0.20723809523809525,0.2955665024630542
0.3190476190476191,0.2935960591133005
0.3,0.29064039408867
0.45904761904761904,0.28571428571428575
0.32571428571428573,0.28571428571428575
0.34285714285714286,0.28571428571428575
0.5552380952380953,0.28571428571428575
0.272,0.28571428571428575
0.8,0.28571428571428575
0.24000000000000002,0.28472906403940884
0.66,0.28472906403940884
0.33142857142857146,0.2807881773399015
0.34285714285714286,0.2758620689655173
0.5733333333333334,0.2758620689655173
0.38571428571428573,0.2758620689655173
0.3413333333333333,0.2758620689655173
0.5190476190476191,0.2748768472906404
0.3457142857142857,0.27093596059113306
0.5371428571428571,0.27093596059113306
0.34285714285714286,0.27093596059113306
0.4076190476190476,0.2660098522167487
0.34,0.2660098522167487
0.3028571428571429,0.2660098522167487
0.2857142857142857,0.2660098522167487
0.3352380952380952,0.2660098522167487
0.7069911099375055,0.2660098522167487
0.39333333333333337,0.2660098522167487
0.27142857142857146,0.2660098522167487
0.21666666666666667,0.2660098522167487
0.3352380952380952,0.2650246305418719
0.4285714285714286,0.2610837438423645
0.380952380952381,0.2610837438423645
0.3,0.25615763546798026
0.4285714285714286,0.25615763546798026
0.3466666666666667,0.25615763546798026
0.3666666666666667,0.2512315270935961
0.40380952380952384,0.2463054187192118
0.3476190476190476,0.2463054187192118
0.4380952380952381,0.2463054187192118
0.20333333333333334,0.2463054187192118
0.28914285714285715,0.2463054187192118
0.38,0.2463054187192118
0.707047619047619,0.2463054187192118
0.33142857142857146,0.2463054187192118
0.34285714285714286,0.2463054187192118
0.3466666666666667,0.2463054187192118
0.5619047619047619,0.2463054187192118
0.29714285714285715,0.2463054187192118
0.7000000000000001,0.2463054187192118
0.3344761904761905,0.2463054187192118
0.9047619047619048,0.2463054187192118
0.56,0.41617124698053104
0.4666666666666667,0.245320197044335
0.2914285714285714,0.24137931034482757
0.5066666666666667,0.24137931034482757
0.2042857142857143,0.24137931034482757
0.0004761904761904762,0.23645320197044334
0.3666666666666667,0.23645320197044334
0.2042857142857143,0.23645320197044334
0.24857142857142858,0.23645320197044334
0.38476190476190475,0.23546798029556648
0.45571428571428574,0.2315270935960591
0.7069911099375055,0.2315270935960591
0.3466666666666667,0.2315270935960591
0.3333333333333333,0.22660098522167488
0.4723809523809524,0.22660098522167488
0.3923809523809524,0.22660098522167488
0.4523809523809524,0.22660098522167488
0.3542857142857143,0.22660098522167488
0.35714285714285715,0.22660098522167488
0.30333333333333334,0.22660098522167488
0.2571428571428572,0.22561576354679802
0.2042857142857143,0.2226600985221675
0.38476190476190475,0.22167487684729065
0.45476190476190476,0.22167487684729065
0.2380952380952381,0.21674876847290642
0.3028571428571429,0.21674876847290642
0.5771428571428572,0.21674876847290642
0.33142857142857146,0.21674876847290642
0.36114285714285715,0.21674876847290642
0.38476190476190475,0.21674876847290642
0.2042857142857143,0.21674876847290642
0.56,0.21674876847290642
0.4285714285714286,0.2118226600985222
0.3742857142857143,0.2118226600985222
0.3466666666666667,0.20886699507389161
0.4161904761904762,0.20689655172413796
0.25561904761904763,0.20689655172413796
0.4114285714285714,0.20689655172413796
0.29714285714285715,0.20689655172413796
0.32857142857142857,0.41617124698053104
0.37961904761904763,0.19704433497536944
0.3333333333333333,0.19704433497536944
0.39,0.19704433497536944
0.15714285714285714,0.19704433497536944
0.7069911099375055,0.19704433497536944
0.6428571428571429,0.19704433497536944
0.8571428571428572,0.41617124698053104
0.2922857142857143,0.19704433497536944
0.4285714285714286,0.19605911330049264
0.5233333333333333,0.19408866995073892
0.22838095238095238,0.19266009852216748
0.0,0.1921182266009852
0.3666666666666667,0.1921182266009852
0.3333333333333333,0.1921182266009852
0.7714285714285715,0.18817733990147784
0.2942857142857143,0.18719211822660098
0.4285714285714286,0.18719211822660098
0.3619047619047619,0.18226600985221675
0.2942857142857143,0.17733990147783252
0.3085714285714286,0.17733990147783252
0.27,0.17733990147783252
0.4380952380952381,0.17733990147783252
0.48342857142857143,0.17733990147783252
0.35714285714285715,0.17733990147783252
0.3457142857142857,0.17733990147783252
0.7666666666666667,0.17635467980295566
0.4144761904761905,0.1724137931034483
0.2857142857142857,0.17044334975369457
0.5571428571428572,0.16748768472906406
0.4723809523809524,0.16748768472906406
0.34285714285714286,0.16748768472906406
0.3485714285714286,0.16748768472906406
0.33142857142857146,0.16748768472906406
0.2571428571428572,0.16748768472906406
0.3,0.16748768472906406
0.63,0.16748768472906406
0.2895238095238095,0.1576354679802956
0.3457142857142857,0.1576354679802956
0.5714285714285714,0.1576354679802956
0.5142857142857143,0.1576354679802956
0.49523809523809526,0.15517241379310348
0.3142857142857143,0.1527093596059113
0.4142857142857143,0.1527093596059113
0.25142857142857145,0.1527093596059113
0.2523809523809524,0.14778325123152708
0.37714285714285717,0.14778325123152708
0.6476190476190476,0.13793103448275862
0.380952380952381,0.13793103448275862
0.380952380952381,0.1330049261083744
0.3746666666666667,0.12807881773399016
0.1904761904761905,0.12807881773399016
0.3457142857142857,0.12807881773399016
0.26666666666666666,0.12807881773399016
0.23142857142857143,0.12807881773399016
0.33142857142857146,0.12807881773399016
0.380952380952381,0.12807881773399016
0.30333333333333334,0.1270935960591133
0.380952380952381,0.1270935960591133
0.27714285714285714,0.12019704433497536
0.34285714285714286,0.1182266009852217
0.41904761904761906,0.1182266009852217
0.2742857142857143,0.10837438423645324
0.3028571428571429,0.10837438423645324
0.2857142857142857,0.10837438423645324
0.41904761904761906,0.10344827586206895
0.2857142857142857,0.10344827586206895
0.3057142857142857,0.09852216748768472
0.3085714285714286,0.09852216748768472
0.2857142857142857,0.09852216748768472
0.3333333333333333,0.09852216748768472
0.46095238095238095,0.09852216748768472
0.7333333333333334,0.09852216748768472
0.3461904761904762,0.09261083743842363
0.2357142857142857,0.08866995073891626
0.26542857142857146,0.08866995073891626
0.3108571428571429,0.08866995073891626
0.3466666666666667,0.08374384236453203
0.3028571428571429,0.0788177339901478
0.17485714285714285,0.07389162561576357
0.3780952380952381,0.07389162561576357
0.18571428571428572,0.06896551724137934
0.5047619047619047,0.06798029556650248
0.2857142857142857,0.05418719211822659
0.22857142857142856,0.04926108374384236
0.2857142857142857,0.04926108374384236
0.32,0.04926108374384236
0.32571428571428573,0.029556650246305438
0.1619047619047619,0.019704433497536977
0.3475238095238095,0.019704433497536977
0.28476190476190477,0.014778325123152747
0.22857142857142856,0.002413793103448303
0.34476190476190477,0.0
0.27714285714285714,0.0
0.3666666666666667,0.0
